Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-05-15,30054.168849945127,501977.3815689087,532031.5504188538,7,563875.825252533,-0.05647391394979147,0.005606268175551765
2023-05-16,30054.168849945127,504667.96516418457,534722.1340141296,7,563875.825252533,-0.05170232510916172,0.005057188042997929
2023-05-17,30054.168849945127,503155.96811676025,533210.1369667053,7,563875.825252533,-0.05438376130435091,-0.0028276313083841487
2023-05-18,30054.168849945127,502239.50886535645,532293.6777153015,7,563875.825252533,-0.05600904689093084,-0.0017187581177982025
2023-05-19,29299.961948394834,506888.6209869385,536188.5829353333,7,563875.825252533,-0.04910166578749837,0.0073172111244104165
2023-05-22,36396.96524429327,502910.995010376,539307.9602546692,8,563875.825252533,-0.04356963696193395,0.005817686945624789
2023-05-23,36396.96524429327,503324.12229919434,539721.0875434875,8,563875.825252533,-0.04283698046148309,0.0007660322473699299
2023-05-24,36396.96524429327,502947.5,539344.4652442932,8,563875.825252533,-0.043504897549479664,-0.0006978091237985762
2023-05-25,36396.96524429327,504148.13345336914,540545.0986976624,8,563875.825252533,-0.04137564603771032,0.0022260976625121387
2023-05-26,2471.08487319955,540463.2800750732,542934.3649482728,11,563875.825252533,-0.03713842545897665,0.004420105290690701
2023-05-29,2471.08487319955,543194.8606109619,545665.9454841615,11,563875.825252533,-0.03229413099988128,0.00503114319564002
2023-05-30,2471.08487319955,548755.9349365234,551227.019809723,11,563875.825252533,-0.022431898791094917,0.010191353100892586
2023-05-31,11918.18936538705,540746.4252471924,552664.6146125795,11,563875.825252533,-0.0198824105199625,0.002607990448930897
2023-06-01,14150.848178863613,539300.2190093994,553451.067188263,10,563875.825252533,-0.018487683985390142,0.0014230195943247814
2023-06-02,17928.790100097744,539001.4191169739,556930.2092170716,10,563875.825252533,-0.012317633997433212,0.00628626853406189
2023-06-05,21342.036193847744,537131.3649215698,558473.4011154176,10,563875.825252533,-0.009580875602701846,0.002770889193666415
2023-06-06,21342.036193847744,536591.72889328,557933.7650871278,10,563875.825252533,-0.010537887774748976,-0.0009662698836004902
2023-06-07,21342.036193847744,540663.3730010986,562005.4091949464,10,563875.825252533,-0.003317070840461876,0.007297719483212894
2023-06-08,21342.036193847744,536652.5060958862,557994.542289734,10,563875.825252533,-0.010430103046473061,-0.007136705162603008
2023-06-09,21342.036193847744,535727.6324691772,557069.668663025,10,563875.825252533,-0.012070311023636789,-0.0016574958294641728
2023-06-12,21342.036193847744,539555.3114891052,560897.347682953,10,563875.825252533,-0.005282151559248075,0.006871095726885379
2023-06-13,31948.43988037118,534130.5292320251,566078.9691123964,9,566078.9691123964,0.0,0.009238092229974848
2023-06-14,31948.43988037118,533654.2566413879,565602.6965217591,9,566078.9691123964,-0.0008413536213578038,-0.0008413536213578432
2023-06-15,31948.43988037118,536254.3537025452,568202.7935829164,9,568202.7935829164,0.0,0.004597037951103999
2023-06-16,35443.077331543056,535466.5655937195,570909.6429252626,8,570909.6429252626,0.0,0.0047638789758099875
2023-06-19,35443.077331543056,537398.9732246399,572842.050556183,8,572842.050556183,0.0,0.0033847871635501736
2023-06-20,35443.077331543056,536127.639579773,571570.716911316,8,572842.050556183,-0.00221934413444785,-0.002219344134447798
2023-06-21,35443.077331543056,537377.1393661499,572820.216697693,8,572842.050556183,-3.811497160306464e-05,0.0021860808285090183
2023-06-22,35443.077331543056,532967.9734458923,568411.0507774354,8,572842.050556183,-0.007735116118737126,-0.007697294529296461
2023-06-23,35443.077331543056,530692.1074562073,566135.1847877504,8,572842.050556183,-0.011708054186875417,-0.00400390876738288
2023-06-26,35443.077331543056,532395.1094436646,567838.1867752076,8,572842.050556183,-0.008735154439372943,0.0030081189673729636
2023-06-27,35443.077331543056,534972.3772659302,570415.4545974733,8,572842.050556183,-0.0042360646470588,0.004538736355337525
2023-06-28,35443.077331543056,538870.3590583801,574313.4363899232,8,574313.4363899232,0.0,0.0068335837695714385
2023-06-30,26433.478698730556,554467.3004646301,580900.7791633607,9,580900.7791633607,0.0,0.01146994368588139
2023-07-03,26433.478698730556,559342.31980896,585775.7985076905,9,585775.7985076905,0.0,0.008392172156062694
2023-07-04,32098.156417846767,554469.1215362549,586567.2779541017,8,586567.2779541017,0.0,0.0013511644701393877
2023-07-05,36144.36466979989,554549.5470733643,590693.9117431642,8,590693.9117431642,0.0,0.007035226723617782
2023-07-06,36144.36466979989,556191.7792053223,592336.1438751222,8,592336.1438751222,0.0,0.002780174468214325
2023-07-07,36144.36466979989,551429.96043396,587574.3251037599,8,592336.1438751222,-0.00803904813272074,-0.008039048132720716
2023-07-10,36144.36466979989,550569.4986114502,586713.8632812501,8,592336.1438751222,-0.009491706106418814,-0.0014644306017929098
2023-07-11,2054.226226806728,586551.0095214844,588605.2357482911,8,592336.1438751222,-0.006298633242981057,0.0032236710011646075
2023-07-12,2054.226226806728,585752.2997436523,587806.5259704591,8,592336.1438751222,-0.007647039525614414,-0.0013569532333782552
2023-07-13,2054.226226806728,580623.5087890625,582677.7350158693,8,592336.1438751222,-0.01630562132519325,-0.00872530454833298
2023-07-14,2054.226226806728,585471.7157592773,587525.9419860841,8,592336.1438751222,-0.008120729992212302,0.00832056328715347
2023-07-17,2054.226226806728,592475.7547607422,594529.980987549,8,594529.980987549,0.0,0.01192124211194523
