Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2023-03-16,586.4582633972168,543008.6444702148,543595.1027336121,6,625659.1637382507,-0.13116416375061804,-0.007450520741180022
2023-03-17,586.4582633972168,552485.4347229004,553071.8929862976,6,625659.1637382507,-0.11601727419486908,0.01743354604379066
2023-03-20,586.4582633972168,551199.977722168,551786.4359855652,6,625659.1637382507,-0.11807183852515388,-0.002324213211761017
2023-03-21,586.4582633972168,554830.6248474121,555417.0831108093,6,625659.1637382507,-0.1122689232388958,0.006579804954355728
2023-03-22,586.4582633972168,557206.8558654785,557793.3141288757,6,625659.1637382507,-0.10847095917829024,0.004278282196070515
2023-03-23,586.4582633972168,559275.8426818848,559862.300945282,6,625659.1637382507,-0.10516406792452154,0.003709235596768501
2023-03-24,586.4582633972168,557682.9638977051,558269.4221611023,6,625659.1637382507,-0.10770998889315629,-0.0028451259916772997
2023-03-27,586.4582633972168,559649.6029968262,560236.0612602234,6,625659.1637382507,-0.10456668146140603,0.003522741925409578
2023-03-28,124827.43873214722,436428.8766479492,561256.3153800964,5,625659.1637382507,-0.10293599469294709,0.0018211146879372198
2023-03-29,36342.54664230347,440572.3511657715,476914.89780807495,6,625659.1637382507,-0.23774009005389407,-0.1502725497438785
2023-03-31,3212.147716522217,432390.16915893555,435602.31687545776,7,625659.1637382507,-0.30377057969905275,-0.08662463915992535
2023-04-03,21753.27393722534,419187.02017211914,440940.2941093445,7,625659.1637382507,-0.2952388142534819,0.012254244357962962
2023-04-05,24727.648693084717,513401.6369628906,538129.2856559753,6,625659.1637382507,-0.13990025744894896,0.22041304195830635
2023-04-06,24727.648693084717,562123.1642456055,586850.8129386902,6,625659.1637382507,-0.062027942766289146,0.09053870246686846
2023-04-10,24727.648693084717,560573.0498962402,585300.698589325,6,625659.1637382507,-0.06450551272643079,-0.0026414112670355427
2023-04-11,24727.648693084717,554116.3218688965,578843.9705619812,6,625659.1637382507,-0.07482539358418959,-0.01103147158871598
2023-04-12,24727.648693084717,550255.168548584,574982.8172416687,6,625659.1637382507,-0.0809967302225639,-0.0066704561447946675
2023-04-13,24727.648693084717,550168.5654602051,574896.2141532898,6,625659.1637382507,-0.08113514917875958,-0.00015061856768927573
2023-04-17,24727.648693084717,550011.3467102051,574738.9954032898,6,625659.1637382507,-0.08138643415804547,-0.0002734732741831447
2023-04-18,19701.979747772217,454369.1423034668,474071.122051239,6,625659.1637382507,-0.24228533756508636,-0.17515406846791892
2023-04-19,19701.979747772217,551877.8000183105,571579.7797660828,6,625659.1637382507,-0.08643585374670944,0.20568360564325783
2023-04-20,19701.979747772217,551328.5021362305,571030.4818840027,6,625659.1637382507,-0.0873138044168444,-0.0009610169945215574
2023-04-21,156271.13697433472,415458.0803222656,571729.2172966003,5,625659.1637382507,-0.08619700560193888,0.0012236394286559982
2023-04-24,10355.113292694092,415684.0088195801,426039.12211227417,7,625659.1637382507,-0.319055570821127,-0.2548235961653599
2023-04-25,10355.113292694092,559224.6467285156,569579.7600212097,7,625659.1637382507,-0.08963251394253095,0.3369189129797996
2023-04-26,10355.113292694092,561244.1284790039,571599.241771698,7,625659.1637382507,-0.08640474734446488,0.003545564453366623
2023-04-27,16101.539501190178,509490.88818359375,525592.4276847839,6,625659.1637382507,-0.15993809705523707,-0.08048788508591065
2023-04-28,16101.539501190178,562967.998046875,579069.5375480652,6,625659.1637382507,-0.07446486664051591,0.10174634763831358
2023-05-02,6622.720653533928,529931.2670898438,536553.9877433777,5,625659.1637382507,-0.1424180786587997,-0.07342045652187068
2023-05-03,6622.720653533928,582885.9624023438,589508.6830558777,5,625659.1637382507,-0.0577798309008655,0.09869406718085405
2023-05-04,15533.55146408081,433894.3542480469,449427.9057121277,5,625659.1637382507,-0.28167294309757884,-0.23762292459816436
2023-05-05,15533.55146408081,576612.6872558594,592146.2387199402,5,625659.1637382507,-0.053564187916747164,0.3175555660738787
2023-05-08,15533.55146408081,582382.8820800781,597916.4335441589,5,625659.1637382507,-0.04434160290777452,0.009744543572027586
2023-05-09,21809.901805877686,318782.5803222656,340592.4821281433,7,625659.1637382507,-0.45562615898864584,-0.4303677520464255
2023-05-10,21809.901805877686,557900.2482910156,579710.1500968933,7,625659.1637382507,-0.07344096643101442,0.7020638461385216
2023-05-11,21809.901805877686,556213.537109375,578023.4389152527,7,625659.1637382507,-0.07613686106406461,-0.0029095767623850133
2023-05-12,21599.030712127686,514039.6318359375,535638.6625480652,6,625659.1637382507,-0.14388105602469256,-0.07332708937673682
2023-05-15,21599.030712127686,558074.3986816406,579673.4293937683,6,625659.1637382507,-0.07349965765661015,0.08220983645248281
2023-05-16,21599.030712127686,561081.8386230469,582680.8693351746,6,625659.1637382507,-0.06869282333576827,0.005188162487543169
2023-05-17,24061.239208221436,510547.9367675781,534609.1759757996,6,625659.1637382507,-0.14552649915400684,-0.08250089524000281
2023-05-18,21842.441844940186,511498.4912109375,533340.9330558777,5,625659.1637382507,-0.14755354997244965,-0.0023722804937027497
2023-05-19,6015.633495330811,436974.6845703125,442990.3180656433,6,625659.1637382507,-0.2919622316105456,-0.16940498917372315
2023-05-22,6015.633495330811,578147.2211914062,584162.8546867371,6,625659.1637382507,-0.06632414492833029,0.31868086245662486
2023-05-23,6015.633495330811,581149.431640625,587165.0651359558,6,625659.1637382507,-0.06152566897973098,0.005139338157385431
2023-05-24,6015.633495330811,582340.935546875,588356.5690422058,6,625659.1637382507,-0.05962127122563931,0.002029248633813152
2023-05-25,6015.633495330811,583642.5334472656,589658.1669425964,6,625659.1637382507,-0.057540908664314855,0.0022122603347651815
2023-05-26,6015.633495330811,581931.0935058594,587946.7270011902,6,625659.1637382507,-0.060276327628181005,-0.002902427266089025
2023-05-29,6015.633495330811,583016.6496582031,589032.2831535339,6,625659.1637382507,-0.058541267686186935,0.0018463512126014603
2023-05-30,24518.02021408081,433675.4865722656,458193.50678634644,6,625659.1637382507,-0.26766275738904516,-0.2221249668468236
2023-05-31,4517.070507049561,425517.39306640625,430034.4635734558,7,625659.1637382507,-0.312669759355808,-0.061456661423229364
2023-06-01,4517.070507049561,596797.765625,601314.8361320496,7,625659.1637382507,-0.03890988739099777,0.39829452536270193
2023-06-02,6200.900585174561,551880.6166992188,558081.5172843933,6,625659.1637382507,-0.1080103199481452,-0.07189797465459868
2023-06-05,6200.900585174561,604426.099609375,610627.0001945496,6,625659.1637382507,-0.024026122232247833,0.09415377732959307
2023-06-06,6200.900585174561,604936.8041992188,611137.7047843933,6,625659.1637382507,-0.023209855773698194,0.0008363609694315155
2023-06-07,6200.900585174561,610682.890625,616883.7912101746,6,625659.1637382507,-0.014025803563148026,0.0094022777203846
2023-06-08,6200.900585174561,610382.943359375,616583.8439445496,6,625659.1637382507,-0.01450521357263761,-0.00048622977276902013
2023-06-09,217969.51191329956,409128.03662109375,627097.5485343933,4,627097.5485343933,0.0,0.017051540829521317
2023-06-12,24037.04706954956,407628.3098144531,431665.3568840027,7,627097.5485343933,-0.3116455998068251,-0.31164559980682516
2023-06-13,24037.04706954956,610795.326171875,634832.3732414246,7,634832.3732414246,0.0,0.47065860884457544
2023-06-14,27347.338695526123,560249.8994140625,587597.2381095886,6,634832.3732414246,-0.07440568112595698,-0.07440568112595702
2023-06-15,27347.338695526123,614503.8659667969,641851.204662323,6,641851.204662323,0.0,0.09233189510433992
2023-06-16,27347.338695526123,621707.9873046875,649055.3260002136,6,649055.3260002136,0.0,0.011223974163421024
2023-06-19,20489.417308807373,488126.8583984375,508616.2757072449,6,649055.3260002136,-0.2163745441523771,-0.2163745441523771
2023-06-20,88.04426193237305,469710.1103515625,469798.1546134949,6,649055.3260002136,-0.2761816507868233,-0.07632103601044293
2023-06-21,88.04426193237305,650855.3452148438,650943.3894767761,6,650943.3894767761,0.0,0.38558098426825516
2023-06-22,88.04426193237305,643909.4777832031,643997.5220451355,6,650943.3894767761,-0.010670463121568323,-0.010670463121568274
2023-06-23,88.04426193237305,644563.0451660156,644651.089427948,6,650943.3894767761,-0.00966643205930063,0.0010148600894255289
2023-06-26,17870.106273651123,498590.83935546875,516460.9456291199,6,650943.3894767761,-0.20659622022700366,-0.19885197729609327
2023-06-27,17870.106273651123,636921.0356445312,654791.1419181824,6,654791.1419181824,0.0,0.2678425105707798
2023-06-28,17870.106273651123,642414.3666992188,660284.4729728699,6,660284.4729728699,0.0,0.00838944008710163
2023-06-30,17870.106273651123,647513.3671875,665383.4734611511,6,665383.4734611511,0.0,0.007722429796544361
2023-07-03,17870.106273651123,644513.5969238281,662383.7031974792,6,665383.4734611511,-0.004508332988897144,-0.00450833298889719
2023-07-04,8651.047679901123,506421.3806152344,515072.4282951355,6,665383.4734611511,-0.22590138042373792,-0.222395681221078
2023-07-05,8651.047679901123,654046.2724609375,662697.3201408386,6,665383.4734611511,-0.0040370003576130796,0.2866099673289333
2023-07-06,8651.047679901123,659221.8559570312,667872.9036369324,6,667872.9036369324,0.0,0.007809875396800781
2023-07-07,8651.047679901123,656379.4177246094,665030.4654045105,6,667872.9036369324,-0.0042559568099607694,-0.004255956809960715
2023-07-10,8651.047679901123,650072.3500976562,658723.3977775574,6,667872.9036369324,-0.013699471575431416,-0.009483877739520974
2023-07-11,11942.985179901123,607018.9536132812,618961.9387931824,6,667872.9036369324,-0.07323394103489318,-0.06036138858665829
2023-07-12,11942.985179901123,660418.3271484375,672361.3123283386,6,672361.3123283386,0.0,0.0862724671556887
2023-07-13,11942.985179901123,653253.2111816406,665196.1963615417,6,672361.3123283386,-0.010656645222469147,-0.010656645222469119
2023-07-14,11942.985179901123,654191.982421875,666134.9676017761,6,672361.3123283386,-0.009260414917391838,0.0014112697056436474
2023-07-17,23771.023998260498,499843.9611816406,523614.9851799011,6,672361.3123283386,-0.22122975314171442,-0.2139506096414312
2023-07-18,23771.023998260498,655675.2399902344,679446.2639884949,6,679446.2639884949,0.0,0.2976066064172209
2023-07-19,23771.023998260498,663832.8708496094,687603.8948478699,6,687603.8948478699,0.0,0.012006292906061367
2023-07-20,180305.0493888855,501533.3193359375,681838.368724823,5,687603.8948478699,-0.008384952683146856,-0.008384952683146873
2023-07-21,1163.186840057373,500886.67236328125,502049.8592033386,6,687603.8948478699,-0.26985599854053255,-0.263682007009558
2023-07-24,1163.186840057373,689281.1689453125,690444.3557853699,6,690444.3557853699,0.0,0.37525057148901286
2023-07-25,5587.443553924553,586499.609375,592087.0529289246,7,690444.3557853699,-0.1424550755354722,-0.1424550755354722
2023-07-26,5008.117198944077,636809.4830932617,641817.6002922058,6,690444.3557853699,-0.07042820335297241,0.08399195205717658
2023-07-27,5008.117198944077,689920.0181884766,694928.1353874207,6,694928.1353874207,0.0,0.08275020047913118
2023-07-28,5008.117198944077,700117.1020507812,705125.2192497253,6,705125.2192497253,0.0,0.014673580393488983
2023-07-31,5008.117198944077,701022.9056396484,706031.0228385925,6,706031.0228385925,0.0,0.0012845996202361931
2023-08-01,5008.117198944077,693247.1270751953,698255.2442741394,6,706031.0228385925,-0.01101336671183465,-0.011013366711834616
2023-08-02,5008.117198944077,688323.7427978516,693331.8599967957,6,706031.0228385925,-0.017986692412948067,-0.00705098073765531
2023-08-03,148250.1250114441,546552.3551025391,694802.4801139832,5,706031.0228385925,-0.015903752613398065,0.002121091214810633
2023-08-04,3224.9615592956543,549293.8332519531,552518.7948112488,7,706031.0228385925,-0.21742986223204325,-0.2047829266231067
2023-08-07,3224.9615592956543,707496.8651123047,710721.8266716003,7,710721.8266716003,0.0,0.28633058883435236
2023-08-08,4934.2789878845215,607367.5748291016,612301.8538169861,6,710721.8266716003,-0.13847889450015538,-0.13847889450015538
2023-08-09,4934.2789878845215,708275.9443664551,713210.2233543396,6,713210.2233543396,0.0,0.1648016724239978
2023-08-10,4934.2789878845215,710221.7772979736,715156.0562858582,6,715156.0562858582,0.0,0.0027282740316971754
2023-08-11,4934.2789878845215,711493.7833709717,716428.0623588562,6,716428.0623588562,0.0,0.001778641265522074
2023-08-14,19929.76015853882,545720.5534057617,565650.3135643005,6,716428.0623588562,-0.21045762542873656,-0.21045762542873658
2023-08-16,19929.76015853882,683726.7469215393,703656.5070800781,6,716428.0623588562,-0.0178267099654464,0.24397793160613124
2023-08-17,31021.83269882202,531369.1011543274,562390.9338531494,6,716428.0623588562,-0.2150071118076195,-0.20075927928689263
2023-08-18,45515.42322921753,530622.1564941406,576137.5797233582,6,716428.0623588562,-0.19581935717814897,0.02444322097446583
2023-08-21,999.2226676940918,630259.0012207031,631258.2238883972,6,716428.0623588562,-0.11888121494017877,0.09567271100681563
2023-08-22,999.2226676940918,727267.0859375,728266.3086051941,6,728266.3086051941,0.0,0.15367417175058828
2023-08-23,999.2226676940918,721715.3234863281,722714.5461540222,6,728266.3086051941,-0.007623258670039042,-0.00762325867003899
2023-08-24,999.2226676940918,721521.087890625,722520.3105583191,6,728266.3086051941,-0.007889968242359,-0.000268758387024004
2023-08-25,999.2226676940918,715183.0964355469,716182.319103241,6,728266.3086051941,-0.016592816884659793,-0.008772059916461794
2023-08-28,999.2226676940918,719402.8488769531,720402.0715446472,6,728266.3086051941,-0.01079857322468863,0.005892008681099403
2023-08-29,999.2226676940918,725179.3977050781,726178.6203727722,6,728266.3086051941,-0.002866654969142129,0.008018506687160531
2023-08-30,999.2226676940918,725755.8806152344,726755.1032829285,6,728266.3086051941,-0.0020750724074548336,0.0007938582794688731
2023-08-31,4417.693248748779,578265.5690917969,582683.2623405457,8,728266.3086051941,-0.19990358546652412,-0.19823987515405872
2023-09-01,38618.462047576904,629386.2018432617,668004.6638908386,6,728266.3086051941,-0.08274671504407649,0.1464284407408074
2023-09-04,27234.127696990967,546730.4789428711,573964.6066398621,6,728266.3086051941,-0.21187538149452095,-0.1407775459279489
2023-09-05,27234.127696990967,699220.9381103516,726455.0658073425,6,728266.3086051941,-0.0024870610880249697,0.26567920286966684
2023-09-06,27234.127696990967,698459.9086303711,725694.0363273621,6,728266.3086051941,-0.003532048987352654,-0.0010475933279296967
2023-09-07,27234.127696990967,697287.4119873047,724521.5396842957,6,728266.3086051941,-0.005142032353618794,-0.001615690062716002
2023-09-08,27234.127696990967,701420.3243408203,728654.4520378113,6,728654.4520378113,0.0,0.005704333311217447
2023-09-11,1703.948902130127,459264.78564453125,460968.7345466614,9,728654.4520378113,-0.36736990591702195,-0.3673699059170219
2023-09-12,1703.948902130127,728006.488319397,729710.4372215271,9,729710.4372215271,0.0,0.5829933410541588
2023-09-13,315.2482032775879,591257.5199584961,591572.7681617737,8,729710.4372215271,-0.1893047735287049,-0.1893047735287049
2023-09-14,315.2482032775879,727565.9229736328,727881.1711769104,8,729710.4372215271,-0.0025068382625605323,0.23041696702621262
2023-09-15,315.2482032775879,733892.7663574219,734208.0145606995,8,734208.0145606995,0.0,0.008692137720170967
2023-09-18,352.4308204650879,680599.2658691406,680951.6966896057,7,734208.0145606995,-0.0725357348529609,-0.07253573485296094
2023-09-20,352.4308204650879,720305.9455566406,720658.3763771057,7,734208.0145606995,-0.018454767470361844,0.05831056722603223
2023-09-21,352.4308204650879,717449.3203125,717801.7511329651,7,734208.0145606995,-0.0223455248408733,-0.003963910415502925
2023-09-22,45369.63760757446,662739.8400878906,708109.4776954651,6,734208.0145606995,-0.035546515902376764,-0.013502716345010102
2023-09-25,179429.70596694946,527152.0083007812,706581.7142677307,5,734208.0145606995,-0.03762734776124511,-0.0021575243318397996
2023-09-26,179429.70596694946,529051.1140136719,708480.8199806213,5,734208.0145606995,-0.03504074331777969,0.002687736852713174
2023-09-27,179429.70596694946,531097.6833496094,710527.3893165588,5,734208.0145606995,-0.03225329167553355,0.002888672887423338
2023-09-28,22185.579029083252,435095.57421875,457281.15324783325,9,734208.0145606995,-0.3771776605824176,-0.3564200900296296
2023-09-29,21873.120044708252,637655.8728713989,659528.9929161072,8,734208.0145606995,-0.10171371077892029,0.4422833485084863
2023-10-03,21873.120044708252,684947.656829834,706820.7768745422,8,734208.0145606995,-0.037301741663149646,0.07170539046256996
2023-10-04,21873.120044708252,677992.1492614746,699865.2693061829,8,734208.0145606995,-0.04677522524058115,-0.009840553356560311
2023-10-05,21873.120044708252,678875.5806427002,700748.7006874084,8,734208.0145606995,-0.04557198125017855,0.0012622877859067572
2023-10-06,21873.120044708252,684577.840713501,706450.9607582092,8,734208.0145606995,-0.03780543558775803,0.008137382295831719
2023-10-09,67359.12105941772,628332.6140136719,695691.7350730896,7,734208.0145606995,-0.052459628230366574,-0.015229968225355828
2023-10-10,67359.12105941772,636229.8052978516,703588.9263572693,7,734208.0145606995,-0.04170356029380934,0.011351566916847133
2023-10-11,67359.12105941772,637445.1755371094,704804.2965965271,7,734208.0145606995,-0.040048211652613956,0.0017273868216634014
2023-10-12,335.3171043395996,519817.4357910156,520152.7528953552,8,734208.0145606995,-0.29154579822098575,-0.2619898099271629
2023-10-13,335.3171043395996,705432.0026855469,705767.3197898865,8,734208.0145606995,-0.038736562672677964,0.35684626460464663
2023-10-16,335.3171043395996,709375.3758544922,709710.6929588318,8,734208.0145606995,-0.033365641774593294,0.0055873558584709215
2023-10-17,335.3171043395996,709565.3343505859,709900.6514549255,8,734208.0145606995,-0.03310691605609592,0.0002676562407448735
2023-10-18,335.3171043395996,699211.4091796875,699546.7262840271,8,734208.0145606995,-0.047209084604465046,-0.014585034046212364
2023-10-19,335.3171043395996,701560.3647460938,701895.6818504333,8,734208.0145606995,-0.04400977933971428,0.003357825114676416
2023-10-20,335.3171043395996,692220.8428955078,692556.1599998474,8,734208.0145606995,-0.056730318567516196,-0.01330613949064885
2023-10-23,35413.742321014404,403008.177734375,438421.9200553894,9,734208.0145606995,-0.40286415925640434,-0.36695109309909824
2023-10-25,29028.3957862854,500608.21601867676,529636.6118049622,9,734208.0145606995,-0.27862867021158716,0.20805230664116636
2023-10-26,71595.35916519165,607868.4923400879,679463.8515052795,8,734208.0145606995,-0.07456219759215668,0.282886863107362
2023-10-27,184144.23207473755,511950.55310058594,696094.7851753235,7,734208.0145606995,-0.0519106692238716,0.0244765540259424
2023-10-30,36175.85115432739,510890.5031738281,547066.3543281555,8,734208.0145606995,-0.25488915473704943,-0.21409215242092727
2023-10-31,36175.85115432739,662019.8592834473,698195.7104377747,8,734208.0145606995,-0.049049184166795205,0.27625415987283475
2023-11-01,30632.752490997314,520376.47105407715,551009.2235450745,7,734208.0145606995,-0.24951892022758537,-0.2108097839793559
2023-11-02,32436.301136016846,620784.164855957,653220.4659919739,6,734208.0145606995,-0.11030599906646765,0.18549824227858536
2023-11-03,32436.301136016846,685519.499786377,717955.8009223938,6,734208.0145606995,-0.02213570720557973,0.0991018167688813
2023-11-06,3262.780414581299,532071.8269042969,535334.6073188782,7,734208.0145606995,-0.2708679329260846,-0.2543627245143685
2023-11-07,3262.780414581299,723261.2349090576,726524.0153236389,7,734208.0145606995,-0.010465697846758229,0.3571400118559429
2023-11-08,11373.717342376702,391437.03254699707,402810.7498893738,9,734208.0145606995,-0.4513669942293009,-0.4455644391742001
2023-11-09,13246.021541595452,681422.8332519531,694668.8547935486,8,734208.0145606995,-0.05385280326966799,0.7245539126856209
2023-11-10,13246.021541595452,723246.7487716675,736492.7703132629,8,736492.7703132629,0.0,0.06020698240767408
2023-11-13,13246.021541595452,727930.4700698853,741176.4916114807,8,741176.4916114807,0.0,0.006359493924462445
2023-11-15,18061.27691268921,586470.4753875732,604531.7523002625,8,741176.4916114807,-0.18436194463497155,-0.18436194463497158
2023-11-16,21255.10357284546,676856.2790222168,698111.3825950623,7,741176.4916114807,-0.0581037168661211,0.15479688194826213
2023-11-17,21255.10357284546,722806.498085022,744061.6016578674,7,744061.6016578674,0.0,0.06582075612633065
2023-11-20,21255.10357284546,724219.8529129028,745474.9564857483,7,745474.9564857483,0.0,0.001899513191826685
2023-11-21,9210.587581634514,590553.4764709473,599764.0640525818,7,745474.9564857483,-0.19546047947749154,-0.19546047947749157
2023-11-22,110703.53588485718,626105.6655578613,736809.2014427185,5,745474.9564857483,-0.011624475064703873,0.22849841396653248
2023-11-23,12805.236507415771,625148.7344360352,637953.9709434509,7,745474.9564857483,-0.14423151925741842,-0.1341666612003526
2023-11-24,12805.236507415771,731215.5767211914,744020.8132286072,7,745474.9564857483,-0.0019506265696652052,0.16626096413867786
2023-11-28,55634.04986953735,377030.4077453613,432664.4576148987,10,745474.9564857483,-0.41961235068911373,-0.41847801846107957
2023-11-29,55634.04986953735,719545.3690490723,775179.4189186096,10,775179.4189186096,0.0,0.791641086471154
2023-11-30,55634.04986953735,726455.5501708984,782089.6000404358,10,782089.6000404358,0.0,0.008914299003792037
2023-12-01,55634.04986953735,727121.2288513184,782755.2787208557,10,782755.2787208557,0.0,0.0008511539859186179
2023-12-04,29423.716007232666,442600.64208984375,472024.3580970764,9,782755.2787208557,-0.3969707123937409,-0.39697071239374093
2023-12-05,98116.84209823608,382350.3046875,480467.1467857361,10,782755.2787208557,-0.38618472484670513,0.017886341125902927
2023-12-06,11590.832088470459,724960.5104980469,736551.3425865173,9,782755.2787208557,-0.05902730698902832,0.5329900233844329
2023-12-07,11590.832088470459,877961.5080566406,889552.3401451111,9,889552.3401451111,0.0,0.20772618107151408
2023-12-08,11590.832088470459,867004.5995483398,878595.4316368103,9,889552.3401451111,-0.012317328631290432,-0.012317328631290425
2023-12-11,11590.832088470459,869389.841796875,880980.6738853455,9,889552.3401451111,-0.009635932449311914,0.002714835705543761
2023-12-12,11590.832088470459,863411.3157348633,875002.1478233337,9,889552.3401451111,-0.016356757961430126,-0.006786217041112708
2023-12-13,8627.530330657959,824188.850769043,832816.3810997009,8,889552.3401451111,-0.06378034937905387,-0.04821218648271286
2023-12-14,8627.530330657959,877420.1510009766,886047.6813316345,8,889552.3401451111,-0.0039398005663217675,0.06391721085222146
2023-12-15,20704.46245956421,723004.7712402344,743709.2336997986,8,889552.3401451111,-0.1639511244740488,-0.16064423013659546
2023-12-18,20704.46245956421,871574.1990966797,892278.6615562439,8,892278.6615562439,0.0,0.1997681635836943
2023-12-19,20704.46245956421,864415.3232421875,885119.7857017517,8,892278.6615562439,-0.008023139141315142,-0.008023139141315139
2023-12-20,39223.154315948486,517625.205078125,556848.3593940735,9,892278.6615562439,-0.37592550019871446,-0.37087796658778105
2023-12-21,39223.154315948486,821487.3180084229,860710.4723243713,9,892278.6615562439,-0.035379294151015275,0.5456819757194598
2023-12-22,39223.154315948486,826612.1052627563,865835.2595787048,9,892278.6615562439,-0.029635811228992646,0.005954136052851666
2023-12-26,1785.5114936828613,729843.8641662598,731629.3756599426,10,892278.6615562439,-0.18004385044478047,-0.15500163851500304
2023-12-27,1785.5114936828613,880222.8454818726,882008.3569755554,10,892278.6615562439,-0.011510198577175206,0.20553983522048758
2023-12-28,1785.5114936828613,878356.1310043335,880141.6424980164,10,892278.6615562439,-0.013602274245871893,-0.002116436270445443
2023-12-29,8092.265399932861,836352.8134460449,844445.0788459778,10,892278.6615562439,-0.0536083454319511,-0.040557748808162986
2024-01-01,20435.95436477661,782998.857170105,803434.8115348816,9,892278.6615562439,-0.09956962308883156,-0.048564753751826006
2024-01-02,27438.57777786255,828609.4913024902,856048.0690803528,8,892278.6615562439,-0.040604571236412285,0.06548540938244729
2024-01-03,31688.22852706909,831602.8830566406,863291.1115837097,7,892278.6615562439,-0.03248710433350084,0.008461023118874644
2024-01-04,251.1240348815918,726942.2543945312,727193.3784294128,8,892278.6615562439,-0.1850153883977254,-0.1576498719008299
2024-01-05,251.1240348815918,923318.3515625,923569.4755973816,8,923569.4755973816,0.0,0.2700465969479817
2024-01-08,251.1240348815918,916374.5622558594,916625.686290741,8,923569.4755973816,-0.00751842659389458,-0.007518426593894567
2024-01-09,52444.56641769409,878221.9849853516,930666.5514030457,7,930666.5514030457,0.0,0.01531799219932739
2024-01-10,59222.03971481323,592518.4499511719,651740.4896659851,10,930666.5514030457,-0.2997056908476616,-0.29970569084766163
2024-01-11,59222.03971481323,884450.875,943672.9147148132,10,943672.9147148132,0.0,0.4479274031270368
2024-01-12,59222.03971481323,883416.4737854004,942638.5135002136,10,943672.9147148132,-0.0010961437999014892,-0.0010961437999015278
2024-01-15,110186.74283981323,830043.8565979004,940230.5994377136,9,943672.9147148132,-0.003647784336525023,-0.00255444057081744
2024-01-16,85097.11979293823,827048.3578796387,912145.4776725769,10,943672.9147148132,-0.03340928466911039,-0.029870461333562748
2024-01-17,85097.11979293823,841527.8653869629,926624.9851799011,10,943672.9147148132,-0.0180655068817612,0.015874120808305747
2024-01-18,7776.877117156982,786832.4753112793,794609.3524284363,10,943672.9147148132,-0.15796104769142957,-0.1424693213143119
2024-01-19,20479.00290298462,634196.1477355957,654675.1506385803,9,943672.9147148132,-0.30624781062363193,-0.1761043981702426
2024-01-23,23389.19003677368,842108.9311599731,865498.1211967468,8,943672.9147148132,-0.08284098473006567,0.32202684087295275
2024-01-24,29182.278049469,748468.0996017456,777650.3776512146,8,943672.9147148132,-0.1759322901768058,-0.10149963517432348
2024-01-25,37092.083713531494,762391.263092041,799483.3468055725,8,943672.9147148132,-0.15279612846874613,0.028075559122470173
2024-01-29,199442.14850234985,778647.6997070312,978089.8482093811,7,978089.8482093811,0.0,0.2234024037116613
2024-01-30,4695.772617340088,774448.181640625,779143.9542579651,9,978089.8482093811,-0.2034024730096446,-0.20340247300964465
2024-01-31,164795.7794532776,818143.4397354126,982939.2191886902,8,982939.2191886902,0.0,0.2615630446941144
2024-02-01,36829.16579055786,604057.552116394,640886.7179069519,10,982939.2191886902,-0.3479894734122681,-0.34798947341226816
2024-02-02,175434.3235054016,735305.4554977417,910739.7790031433,10,982939.2191886902,-0.07345259887497387,0.4210620279001793
2024-02-05,175434.3235054016,805015.3295822144,980449.653087616,10,982939.2191886902,-0.002532777258729269,0.07654203285242911
2024-02-06,175434.3235054016,820710.6797485352,996145.0032539368,10,996145.0032539368,0.0,0.016008318343418537
2024-02-07,63209.489643096924,625400.341003418,688609.8306465149,10,996145.0032539368,-0.30872530766389356,-0.3087253076638935
2024-02-08,218604.52382278442,787396.0527267456,1006000.57654953,9,1006000.57654953,0.0,0.4609152117462898
2024-02-09,218604.52382278442,802336.7234725952,1020941.2472953796,9,1020941.2472953796,0.0,0.014851552865997819
2024-02-12,378.1098823547436,794934.45677948,795312.5666618347,10,1020941.2472953796,-0.22100065134136543,-0.22100065134136537
2024-02-13,378.1098823547436,1016645.9188079834,1017024.0286903381,10,1020941.2472953796,-0.003836869766422681,0.2787727383198444
2024-02-14,378.1098823547436,1024651.6992492676,1025029.8091316223,10,1025029.8091316223,0.0,0.007871771182824006
2024-02-15,36.733417510993604,977596.4018478394,977633.1352653503,10,1025029.8091316223,-0.046239312695135336,-0.04623931269513537
2024-02-16,10439.473163604736,831565.5709228516,842005.0440864563,10,1025029.8091316223,-0.17855555361869882,-0.13873107026193598
2024-02-19,10439.473163604736,1034385.7945861816,1044825.2677497864,10,1044825.2677497864,0.0,0.24087768248868668
2024-02-20,10439.473163604736,1027279.4884414673,1037718.961605072,10,1044825.2677497864,-0.0068014302142778635,-0.006801430214277815
2024-02-21,172822.9179878235,871760.0860214233,1044583.0040092468,9,1044825.2677497864,-0.0002318701011713739,0.0066145485031496865
2024-02-22,124624.69679641724,882310.1570587158,1006934.853855133,10,1044825.2677497864,-0.03626483304357382,-0.03604131984688175
2024-02-23,6115.079425811768,878150.6526489258,884265.7320747375,10,1044825.2677497864,-0.1536711837194001,-0.1218242881460967
2024-02-26,6115.079425811768,1057223.9020690918,1063338.9814949036,10,1063338.9814949036,0.0,0.20251067402556644
2024-02-27,6115.079425811768,1060092.5726013184,1066207.6520271301,10,1066207.6520271301,0.0,0.0026977949479418672
2024-02-28,6115.079425811768,1034819.7378387451,1040934.8172645569,10,1066207.6520271301,-0.023703482820183478,-0.02370348282018353
