Date,Cash,Invested,Total,Positions,Peak,Drawdown,Daily_Return
2022-12-08,23864.97103881836,591951.5046386719,615816.4756774902,5,615999.2893981934,-0.0002967758629749828,0.004249441259507769
2022-12-09,23864.97103881836,592259.3837890625,616124.3548278809,5,616124.3548278809,0.0,0.0004999527660443093
2022-12-12,23864.97103881836,594665.1396484375,618530.1106872559,5,618530.1106872559,0.0,0.0039046595716007992
2022-12-13,6719.274261474609,616995.6909179688,623714.9651794434,5,623714.9651794434,0.0,0.008382541775414198
2022-12-14,1467.5735778808594,618433.3615722656,619900.9351501465,4,623714.9651794434,-0.006115020870470176,-0.0061150208704702225
2022-12-15,1467.5735778808594,611429.9416503906,612897.5152282715,4,623714.9651794434,-0.017343579287150315,-0.011297643743961583
2022-12-16,1467.5735778808594,602753.5622558594,604221.1358337402,4,623714.9651794434,-0.031254387715540434,-0.014156329857692107
2022-12-19,1467.5735778808594,612604.4260253906,614071.9996032715,4,623714.9651794434,-0.015460532638330372,0.016303408115537765
2022-12-20,1467.5735778808594,615107.4897460938,616575.0633239746,4,623714.9651794434,-0.011447379418601241,0.0040761730258345175
2022-12-21,1463.9095153808594,598769.1928710938,600233.1023864746,6,623714.9651794434,-0.037648387651261495,-0.02650441431964501
2022-12-22,37312.31185913086,561463.6745605469,598775.9864196777,6,623714.9651794434,-0.03998457653263243,-0.002427583485488438
2022-12-23,23626.30795288086,553897.7919921875,577524.0999450684,6,623714.9651794434,-0.07405765103148655,-0.0354922157143992
2022-12-26,23626.30795288086,559463.2019042969,583089.5098571777,6,623714.9651794434,-0.06513464898277316,0.009636671288070442
2022-12-27,23626.30795288086,561327.4868164062,584953.7947692871,6,623714.9651794434,-0.062145647569967516,0.0031972533900772593
2022-12-28,23626.30795288086,558908.7863769531,582535.094329834,6,623714.9651794434,-0.0660235414389358,-0.004134857250403967
2022-12-29,23626.30795288086,557022.5334472656,580648.8414001465,6,623714.9651794434,-0.06904776409670836,-0.003238007371654583
2022-12-30,208986.84140014648,368697.1691894531,577684.0105895996,4,623714.9651794434,-0.07380126686009626,-0.00510606514498102
2023-01-02,208986.84140014648,369335.47607421875,578322.3174743652,4,623714.9651794434,-0.07277787168697904,0.0011049412361512356
2023-01-03,36684.55844116211,543601.6845703125,580286.2430114746,5,623714.9651794434,-0.06962911681215515,0.003395901347342356
2023-01-04,36684.55844116211,542064.1213378906,578748.6797790527,5,623714.9651794434,-0.07209428651027122,-0.0026496634220423143
2023-01-05,36684.55844116211,546067.0795898438,582751.6380310059,5,623714.9651794434,-0.06567635768792611,0.0069165743125001455
2023-01-06,1805.2854919433594,577381.7067871094,579186.9922790527,6,623714.9651794434,-0.07139154162764058,-0.006116921033456513
2023-01-09,1805.2854919433594,583853.5783691406,585658.863861084,6,623714.9651794434,-0.0610152127861973,0.011174062381071437
2023-01-10,26372.622161865234,545634.9272460938,572007.549407959,5,623714.9651794434,-0.08290231701688945,-0.023309327828022197
2023-01-11,26372.622161865234,546996.6513671875,573369.2735290527,5,623714.9651794434,-0.0807190695447016,0.0023806051554795538
2023-01-12,26372.622161865234,545574.2429199219,571946.8650817871,5,623714.9651794434,-0.0829996119826346,-0.002480789454430976
2023-01-13,26372.622161865234,547826.3115234375,574198.9336853027,5,623714.9651794434,-0.07938887834749134,0.0039375486448265384
2023-01-16,26372.622161865234,541256.0876464844,567628.7098083496,5,623714.9651794434,-0.08992289507589045,-0.011442417412349304
2023-01-17,26372.622161865234,539001.7199707031,565374.3421325684,5,623714.9651794434,-0.09353731480547424,-0.003971553300294528
2023-01-18,26372.622161865234,540344.7692871094,566717.3914489746,5,623714.9651794434,-0.09138400858166117,0.0023755045397715335
2023-01-19,1386.3992614746094,563438.6120605469,564825.0113220215,4,623714.9651794434,-0.09441805495316147,-0.0033391954358674703
2023-01-20,1386.3992614746094,560295.9516601562,561682.3509216309,4,623714.9651794434,-0.09945667126964905,-0.005563954034250251
2023-01-23,1386.3992614746094,560622.2890625,562008.6883239746,4,623714.9651794434,-0.09893345566546699,0.0005809999224797302
2023-01-24,1386.3992614746094,560525.7934570312,561912.1927185059,4,623714.9651794434,-0.09908816672878257,-0.0001716977112160567
2023-01-25,255377.4285583496,289741.6276855469,545119.0562438965,2,623714.9651794434,-0.12601254310602403,-0.0298856951178883
2023-01-27,255377.4285583496,291258.04638671875,546635.4749450684,2,623714.9651794434,-0.1235812743601545,0.002781811943285639
2023-01-30,255377.4285583496,294173.55908203125,549550.9876403809,2,623714.9651794434,-0.11890684315667407,0.005333559252819198
2023-01-31,34622.64791870117,521349.4268798828,555972.074798584,6,623714.9651794434,-0.10861193680252595,0.011684242777496356
2023-02-01,161.95126342773438,567166.0334472656,567327.9847106934,6,623714.9651794434,-0.09040504656245889,0.020425324268711353
2023-02-02,24024.55160522461,546484.6385498047,570509.1901550293,5,623714.9651794434,-0.08530463111319882,0.005607348006917423
2023-02-03,24024.55160522461,543436.7647705078,567461.3163757324,5,623714.9651794434,-0.09019127637498117,-0.005342374552228746
2023-02-06,24024.55160522461,550171.6455078125,574196.1971130371,5,623714.9651794434,-0.07939326588413612,0.011868440267116531
